"lake","datetime","Depth_m","Water_Temperature_celsius"
"paul",2024-06-05 16:00:00,3,15.0384166666667
"paul",2024-06-05 16:00:00,3.5,12.8045
"paul",2024-06-05 16:00:00,4,10.96625
"paul",2024-06-05 16:00:00,4.5,9.21289166666667
"paul",2024-06-05 16:00:00,5,8.05971666666667
"paul",2024-06-05 16:00:00,6,6.658675
"paul",2024-06-05 17:00:00,0.5,22.275
"paul",2024-06-05 17:00:00,1,21.75
"paul",2024-06-05 17:00:00,1.5,20.6803333333333
"paul",2024-06-05 17:00:00,2,19.4815
"paul",2024-06-05 17:00:00,2.5,17.64925
"paul",2024-06-05 17:00:00,3,15.2085
"paul",2024-06-05 17:00:00,3.5,12.834
"paul",2024-06-05 17:00:00,4,10.7704166666667
"paul",2024-06-05 17:00:00,4.5,9.241775
"paul",2024-06-05 17:00:00,5,8.14613333333333
"paul",2024-06-05 17:00:00,6,6.53663333333333
"paul",2024-06-05 18:00:00,0.5,22.1778333333333
"paul",2024-06-05 18:00:00,1,21.7163333333333
"paul",2024-06-05 18:00:00,1.5,20.59475
"paul",2024-06-05 18:00:00,2,19.4463333333333
"paul",2024-06-05 18:00:00,2.5,17.73825
"paul",2024-06-05 18:00:00,3,15.2203333333333
"paul",2024-06-05 18:00:00,3.5,12.82725
"paul",2024-06-05 18:00:00,4,10.9440833333333
"paul",2024-06-05 18:00:00,4.5,9.196175
"paul",2024-06-05 18:00:00,5,8.06564166666667
"paul",2024-06-05 18:00:00,6,6.60646666666667
"paul",2024-06-05 19:00:00,0.5,22.0545833333333
"paul",2024-06-05 19:00:00,1,21.66225
"paul",2024-06-05 19:00:00,1.5,20.712
"paul",2024-06-05 19:00:00,2,19.4734166666667
"paul",2024-06-05 19:00:00,2.5,17.6986666666667
"paul",2024-06-05 19:00:00,3,15.17925
"paul",2024-06-05 19:00:00,3.5,12.76625
"paul",2024-06-05 19:00:00,4,10.7843333333333
"paul",2024-06-05 19:00:00,4.5,9.37265833333333
"paul",2024-06-05 19:00:00,5,8.09109166666667
"paul",2024-06-05 19:00:00,6,6.60636666666667
"paul",2024-06-05 20:00:00,0.5,21.6860833333333
"paul",2024-06-05 20:00:00,1,21.6590833333333
"paul",2024-06-05 20:00:00,1.5,20.7154166666667
"paul",2024-06-05 20:00:00,2,19.4114166666667
"paul",2024-06-05 20:00:00,2.5,17.7429166666667
"paul",2024-06-05 20:00:00,3,15.153
"paul",2024-06-05 20:00:00,3.5,12.84775
"paul",2024-06-05 20:00:00,4,11.0255
"paul",2024-06-05 20:00:00,4.5,9.16696666666667
"paul",2024-06-05 20:00:00,5,7.99036666666667
"paul",2024-06-05 20:00:00,6,6.71123333333333
"paul",2024-06-05 21:00:00,0.5,21.4879166666667
"paul",2024-06-05 21:00:00,1,21.5016666666667
"paul",2024-06-05 21:00:00,1.5,20.6041666666667
"paul",2024-06-05 21:00:00,2,19.5034166666667
"paul",2024-06-05 21:00:00,2.5,17.7790833333333
"paul",2024-06-05 21:00:00,3,15.2281666666667
"paul",2024-06-05 21:00:00,3.5,12.7725833333333
"paul",2024-06-05 21:00:00,4,10.8321666666667
"paul",2024-06-05 21:00:00,4.5,9.25866666666667
"paul",2024-06-05 21:00:00,5,8.16736666666667
"paul",2024-06-05 21:00:00,6,6.552175
"paul",2024-06-05 22:00:00,0.5,21.3204166666667
"paul",2024-06-05 22:00:00,1,21.3319166666667
"paul",2024-06-05 22:00:00,1.5,20.6581666666667
"paul",2024-06-05 22:00:00,2,19.5075
"paul",2024-06-05 22:00:00,2.5,17.69925
"paul",2024-06-05 22:00:00,3,15.1313333333333
"paul",2024-06-05 22:00:00,3.5,12.9335833333333
"paul",2024-06-05 22:00:00,4,10.88375
"paul",2024-06-05 22:00:00,4.5,9.20449166666667
"paul",2024-06-05 22:00:00,5,8.07849166666667
"paul",2024-06-05 22:00:00,6,6.60728333333333
"paul",2024-06-05 23:00:00,0.5,21.1463333333333
"paul",2024-06-05 23:00:00,1,21.1611666666667
"paul",2024-06-05 23:00:00,1.5,20.6091666666667
"paul",2024-06-05 23:00:00,2,19.4694166666667
"paul",2024-06-05 23:00:00,2.5,17.7401666666667
"paul",2024-06-05 23:00:00,3,15.3013333333333
"paul",2024-06-05 23:00:00,3.5,12.73425
"paul",2024-06-05 23:00:00,4,10.85775
"paul",2024-06-05 23:00:00,4.5,9.25833333333333
"paul",2024-06-05 23:00:00,5,8.09029166666667
"paul",2024-06-05 23:00:00,6,6.516525
"paul",2024-06-06,0.5,20.9725454545455
"paul",2024-06-06,1,20.9797272727273
"paul",2024-06-06,1.5,20.5821818181818
"paul",2024-06-06,2,19.4650909090909
"paul",2024-06-06,2.5,17.7765454545455
"paul",2024-06-06,3,15.1220909090909
"paul",2024-06-06,3.5,12.8544545454545
"paul",2024-06-06,4,10.9628181818182
"paul",2024-06-06,4.5,9.25601818181818
"paul",2024-06-06,5,8.06875454545455
"paul",2024-06-06,6,6.58017272727273
"paul",2024-06-06 01:00:00,0.5,20.8094166666667
"paul",2024-06-06 01:00:00,1,20.8260833333333
"paul",2024-06-06 01:00:00,1.5,20.5670833333333
"paul",2024-06-06 01:00:00,2,19.4178333333333
"paul",2024-06-06 01:00:00,2.5,17.7045
"paul",2024-06-06 01:00:00,3,15.1796666666667
"paul",2024-06-06 01:00:00,3.5,12.8908333333333
"paul",2024-06-06 01:00:00,4,10.8186666666667
"paul",2024-06-06 01:00:00,4.5,9.19195
"paul",2024-06-06 01:00:00,5,8.05795833333333
"paul",2024-06-06 01:00:00,6,6.64334166666667
"paul",2024-06-06 02:00:00,0.5,20.6436666666667
"paul",2024-06-06 02:00:00,1,20.6576666666667
"paul",2024-06-06 02:00:00,1.5,20.52225
"paul",2024-06-06 02:00:00,2,19.5086666666667
"paul",2024-06-06 02:00:00,2.5,17.7131666666667
"paul",2024-06-06 02:00:00,3,15.17225
"paul",2024-06-06 02:00:00,3.5,12.7630833333333
"paul",2024-06-06 02:00:00,4,10.8765833333333
"paul",2024-06-06 02:00:00,4.5,9.23161666666667
"paul",2024-06-06 02:00:00,5,8.15635833333333
"paul",2024-06-06 02:00:00,6,6.61706666666667
"paul",2024-06-06 03:00:00,0.5,20.4583333333333
"paul",2024-06-06 03:00:00,1,20.4864166666667
"paul",2024-06-06 03:00:00,1.5,20.4580833333333
"paul",2024-06-06 03:00:00,2,19.4545833333333
"paul",2024-06-06 03:00:00,2.5,17.6925
"paul",2024-06-06 03:00:00,3,15.3099166666667
"paul",2024-06-06 03:00:00,3.5,12.7640833333333
"paul",2024-06-06 03:00:00,4,10.8975833333333
"paul",2024-06-06 03:00:00,4.5,9.30878333333333
"paul",2024-06-06 03:00:00,5,8.10073333333333
"paul",2024-06-06 03:00:00,6,6.529475
"paul",2024-06-06 04:00:00,0.5,20.34975
"paul",2024-06-06 04:00:00,1,20.3659166666667
"paul",2024-06-06 04:00:00,1.5,20.3383333333333
"paul",2024-06-06 04:00:00,2,19.4949166666667
"paul",2024-06-06 04:00:00,2.5,17.7155833333333
"paul",2024-06-06 04:00:00,3,15.1461666666667
"paul",2024-06-06 04:00:00,3.5,12.87175
"paul",2024-06-06 04:00:00,4,10.9415833333333
"paul",2024-06-06 04:00:00,4.5,9.22441666666667
"paul",2024-06-06 04:00:00,5,8.040875
"paul",2024-06-06 04:00:00,6,6.69499166666667
"paul",2024-06-06 05:00:00,0.5,20.23675
"paul",2024-06-06 05:00:00,1,20.2559166666667
"paul",2024-06-06 05:00:00,1.5,20.216
"paul",2024-06-06 05:00:00,2,19.5366666666667
"paul",2024-06-06 05:00:00,2.5,17.6776666666667
"paul",2024-06-06 05:00:00,3,15.2269166666667
"paul",2024-06-06 05:00:00,3.5,12.8080833333333
"paul",2024-06-06 05:00:00,4,10.8199166666667
"paul",2024-06-06 05:00:00,4.5,9.24941666666667
"paul",2024-06-06 05:00:00,5,8.1003
"paul",2024-06-06 05:00:00,6,6.6511
"paul",2024-06-06 06:00:00,0.5,20.1405833333333
"paul",2024-06-06 06:00:00,1,20.1573333333333
"paul",2024-06-06 06:00:00,1.5,20.1415833333333
"paul",2024-06-06 06:00:00,2,19.5423333333333
"paul",2024-06-06 06:00:00,2.5,17.761
"paul",2024-06-06 06:00:00,3,15.13775
"paul",2024-06-06 06:00:00,3.5,12.8499166666667
"paul",2024-06-06 06:00:00,4,10.8833333333333
"paul",2024-06-06 06:00:00,4.5,9.2296
"paul",2024-06-06 06:00:00,5,8.1665
"paul",2024-06-06 06:00:00,6,6.50640833333333
"paul",2024-06-06 07:00:00,0.5,20.05125
"paul",2024-06-06 07:00:00,1,20.0808333333333
"paul",2024-06-06 07:00:00,1.5,20.05775
"paul",2024-06-06 07:00:00,2,19.6415
"paul",2024-06-06 07:00:00,2.5,17.66225
"paul",2024-06-06 07:00:00,3,15.251
"paul",2024-06-06 07:00:00,3.5,12.7696666666667
"paul",2024-06-06 07:00:00,4,10.877
"paul",2024-06-06 07:00:00,4.5,9.25870833333333
"paul",2024-06-06 07:00:00,5,8.05120833333333
"paul",2024-06-06 07:00:00,6,6.68430833333333
"paul",2024-06-06 08:00:00,0.5,19.9844166666667
"paul",2024-06-06 08:00:00,1,20.0095833333333
"paul",2024-06-06 08:00:00,1.5,20.0050833333333
"paul",2024-06-06 08:00:00,2,19.56825
"paul",2024-06-06 08:00:00,2.5,17.7525833333333
"paul",2024-06-06 08:00:00,3,15.18275
"paul",2024-06-06 08:00:00,3.5,12.8185
"paul",2024-06-06 08:00:00,4,10.9088333333333
"paul",2024-06-06 08:00:00,4.5,9.19821666666667
"paul",2024-06-06 08:00:00,5,8.06739166666667
"paul",2024-06-06 08:00:00,6,6.645525
"paul",2024-06-06 09:00:00,0.5,19.9514166666667
"paul",2024-06-06 09:00:00,1,19.9840833333333
"paul",2024-06-06 09:00:00,1.5,19.95525
"paul",2024-06-06 09:00:00,2,19.5478333333333
"paul",2024-06-06 09:00:00,2.5,17.6305833333333
"paul",2024-06-06 09:00:00,3,15.1776666666667
"paul",2024-06-06 09:00:00,3.5,12.8246666666667
"paul",2024-06-06 09:00:00,4,10.8576666666667
"paul",2024-06-06 09:00:00,4.5,9.21696666666667
"paul",2024-06-06 09:00:00,5,8.09804166666667
"paul",2024-06-06 09:00:00,6,6.49079166666667
"paul",2024-06-06 10:00:00,0.5,19.9324166666667
"paul",2024-06-06 10:00:00,1,19.95125
"paul",2024-06-06 10:00:00,1.5,19.9460833333333
"paul",2024-06-06 10:00:00,2,19.5033333333333
"paul",2024-06-06 10:00:00,2.5,17.7529166666667
"paul",2024-06-06 10:00:00,3,15.1884166666667
"paul",2024-06-06 10:00:00,3.5,12.7694166666667
"paul",2024-06-06 10:00:00,4,10.8666666666667
"paul",2024-06-06 10:00:00,4.5,9.23216666666667
"paul",2024-06-06 10:00:00,5,8.06493333333333
"paul",2024-06-06 10:00:00,6,6.63184166666667
"paul",2024-06-06 11:00:00,0.5,19.9718333333333
"paul",2024-06-06 11:00:00,1,19.9655833333333
"paul",2024-06-06 11:00:00,1.5,19.9246666666667
"paul",2024-06-06 11:00:00,2,19.6285
"paul",2024-06-06 11:00:00,2.5,17.71425
"paul",2024-06-06 11:00:00,3,15.1904166666667
"paul",2024-06-06 11:00:00,3.5,12.8804166666667
"paul",2024-06-06 11:00:00,4,10.86425
"paul",2024-06-06 11:00:00,4.5,9.26421666666667
"paul",2024-06-06 11:00:00,5,8.11996666666667
"paul",2024-06-06 11:00:00,6,6.56715
"paul",2024-06-06 12:00:00,0.5,19.9436666666667
"paul",2024-06-06 12:00:00,1,19.9530833333333
"paul",2024-06-06 12:00:00,1.5,19.9625
"paul",2024-06-06 12:00:00,2,19.6525833333333
"paul",2024-06-06 12:00:00,2.5,17.7239166666667
"paul",2024-06-06 12:00:00,3,15.2415833333333
"paul",2024-06-06 12:00:00,3.5,12.8174166666667
"paul",2024-06-06 12:00:00,4,10.9389166666667
"paul",2024-06-06 12:00:00,4.5,9.14764166666667
"paul",2024-06-06 12:00:00,5,8.06566666666667
"paul",2024-06-06 12:00:00,6,6.648125
"paul",2024-06-06 13:00:00,0.5,19.96525
"paul",2024-06-06 13:00:00,1,19.9789166666667
"paul",2024-06-06 13:00:00,1.5,19.97825
"paul",2024-06-06 13:00:00,2,19.66325
"paul",2024-06-06 13:00:00,2.5,17.7675
"paul",2024-06-06 13:00:00,3,15.2206666666667
"paul",2024-06-06 13:00:00,3.5,12.7865
"paul",2024-06-06 13:00:00,4,10.8626666666667
"paul",2024-06-06 13:00:00,4.5,9.34705
"paul",2024-06-06 13:00:00,5,8.132525
"paul",2024-06-06 13:00:00,6,6.56069166666667
"paul",2024-06-06 14:00:00,0.5,19.9651666666667
"paul",2024-06-06 14:00:00,1,19.987
"paul",2024-06-06 14:00:00,1.5,19.9824166666667
"paul",2024-06-06 14:00:00,2,19.6123333333333
"paul",2024-06-06 14:00:00,2.5,17.7616666666667
"paul",2024-06-06 14:00:00,3,15.2275833333333
"paul",2024-06-06 14:00:00,3.5,12.9333333333333
"paul",2024-06-06 14:00:00,4,10.8819166666667
"paul",2024-06-06 14:00:00,4.5,9.15086666666667
"paul",2024-06-06 14:00:00,5,8.098575
"paul",2024-06-06 14:00:00,6,6.581975
"paul",2024-06-06 15:00:00,0.5,19.9733333333333
"paul",2024-06-06 15:00:00,1,20.00375
"paul",2024-06-06 15:00:00,1.5,19.9925833333333
"paul",2024-06-06 15:00:00,2,19.686
"paul",2024-06-06 15:00:00,2.5,17.7359166666667
"paul",2024-06-06 15:00:00,3,15.24175
"paul",2024-06-06 15:00:00,3.5,12.77725
"paul",2024-06-06 15:00:00,4,10.9355
"paul",2024-06-06 15:00:00,4.5,9.22836666666667
"paul",2024-06-06 15:00:00,5,8.09819166666667
"paul",2024-06-06 15:00:00,6,6.56865
"paul",2024-06-06 16:00:00,0.5,19.9848333333333
"paul",2024-06-06 16:00:00,1,19.995
"paul",2024-06-06 16:00:00,1.5,19.98725
"paul",2024-06-06 16:00:00,2,19.75575
"paul",2024-06-06 16:00:00,2.5,17.801
"paul",2024-06-06 16:00:00,3,15.2726666666667
"paul",2024-06-06 16:00:00,3.5,12.9019166666667
"paul",2024-06-06 16:00:00,4,10.8384166666667
"paul",2024-06-06 16:00:00,4.5,9.31314166666667
"paul",2024-06-06 16:00:00,5,8.13346666666667
"paul",2024-06-06 16:00:00,6,6.5789
"paul",2024-06-06 17:00:00,0.5,19.9296666666667
"paul",2024-06-06 17:00:00,1,19.9504166666667
"paul",2024-06-06 17:00:00,1.5,19.9665
"paul",2024-06-06 17:00:00,2,19.8165
"paul",2024-06-06 17:00:00,2.5,17.7375
"paul",2024-06-06 17:00:00,3,15.2685833333333
"paul",2024-06-06 17:00:00,3.5,12.8421666666667
"paul",2024-06-06 17:00:00,4,10.9876666666667
"paul",2024-06-06 17:00:00,4.5,9.288225
"paul",2024-06-06 17:00:00,5,8.06121666666667
"paul",2024-06-06 17:00:00,6,6.60971666666667
"paul",2024-06-06 18:00:00,0.5,19.8899166666667
"paul",2024-06-06 18:00:00,1,19.9116666666667
"paul",2024-06-06 18:00:00,1.5,19.9190833333333
"paul",2024-06-06 18:00:00,2,19.6536666666667
"paul",2024-06-06 18:00:00,2.5,17.8221666666667
"paul",2024-06-06 18:00:00,3,15.2143333333333
"paul",2024-06-06 18:00:00,3.5,12.8681666666667
"paul",2024-06-06 18:00:00,4,10.912
"paul",2024-06-06 18:00:00,4.5,9.2201
"paul",2024-06-06 18:00:00,5,8.12765833333333
"paul",2024-06-06 18:00:00,6,6.58735833333333
"paul",2024-06-06 19:00:00,0.5,19.7978333333333
"paul",2024-06-06 19:00:00,1,19.818
"paul",2024-06-06 19:00:00,1.5,19.8346666666667
"paul",2024-06-06 19:00:00,2,19.7445
"paul",2024-06-06 19:00:00,2.5,17.78125
"paul",2024-06-06 19:00:00,3,15.2488333333333
"paul",2024-06-06 19:00:00,3.5,12.9004166666667
"paul",2024-06-06 19:00:00,4,10.88725
"paul",2024-06-06 19:00:00,4.5,9.27496666666667
"paul",2024-06-06 19:00:00,5,8.124275
"paul",2024-06-06 19:00:00,6,6.60531666666667
"paul",2024-06-06 20:00:00,0.5,19.7215833333333
"paul",2024-06-06 20:00:00,1,19.7460833333333
"paul",2024-06-06 20:00:00,1.5,19.755
"paul",2024-06-06 20:00:00,2,19.6619166666667
"paul",2024-06-06 20:00:00,2.5,17.7685
"paul",2024-06-06 20:00:00,3,15.2848333333333
"paul",2024-06-06 20:00:00,3.5,12.82925
"paul",2024-06-06 20:00:00,4,10.9284166666667
"paul",2024-06-06 20:00:00,4.5,9.31155833333333
"paul",2024-06-06 20:00:00,5,8.096725
"paul",2024-06-06 20:00:00,6,6.62325
"paul",2024-06-06 21:00:00,0.5,19.6494166666667
"paul",2024-06-06 21:00:00,1,19.6710833333333
"paul",2024-06-06 21:00:00,1.5,19.6823333333333
"paul",2024-06-06 21:00:00,2,19.5213333333333
"paul",2024-06-06 21:00:00,2.5,17.8035
"paul",2024-06-06 21:00:00,3,15.2694166666667
"paul",2024-06-06 21:00:00,3.5,12.8930833333333
"paul",2024-06-06 21:00:00,4,10.9320833333333
"paul",2024-06-06 21:00:00,4.5,9.23756666666667
"paul",2024-06-06 21:00:00,5,8.13164166666667
"paul",2024-06-06 21:00:00,6,6.59136666666667
"paul",2024-06-06 22:00:00,0.5,19.5658333333333
"paul",2024-06-06 22:00:00,1,19.5875833333333
"paul",2024-06-06 22:00:00,1.5,19.5946666666667
"paul",2024-06-06 22:00:00,2,19.3975833333333
"paul",2024-06-06 22:00:00,2.5,17.7895
"paul",2024-06-06 22:00:00,3,15.25475
"paul",2024-06-06 22:00:00,3.5,12.84425
"paul",2024-06-06 22:00:00,4,10.9555833333333
"paul",2024-06-06 22:00:00,4.5,9.26381666666667
"paul",2024-06-06 22:00:00,5,8.100375
"paul",2024-06-06 22:00:00,6,6.60945
"paul",2024-06-06 23:00:00,0.5,19.4709166666667
"paul",2024-06-06 23:00:00,1,19.48525
"paul",2024-06-06 23:00:00,1.5,19.4935833333333
"paul",2024-06-06 23:00:00,2,19.34975
"paul",2024-06-06 23:00:00,2.5,17.8129166666667
"paul",2024-06-06 23:00:00,3,15.205
"paul",2024-06-06 23:00:00,3.5,12.9310833333333
"paul",2024-06-06 23:00:00,4,10.9040833333333
"paul",2024-06-06 23:00:00,4.5,9.26625
"paul",2024-06-06 23:00:00,5,8.13055833333333
"paul",2024-06-06 23:00:00,6,6.60399166666667
"paul",2024-06-07,0.5,19.3692727272727
"paul",2024-06-07,1,19.3907272727273
"paul",2024-06-07,1.5,19.4003636363636
"paul",2024-06-07,2,19.3090909090909
"paul",2024-06-07,2.5,17.7891818181818
"paul",2024-06-07,3,15.2871818181818
"paul",2024-06-07,3.5,12.8448181818182
"paul",2024-06-07,4,10.9148181818182
"paul",2024-06-07,4.5,9.29531818181818
"paul",2024-06-07,5,8.15015454545455
"paul",2024-06-07,6,6.59630909090909
"paul",2024-06-07 01:00:00,0.5,19.2819166666667
"paul",2024-06-07 01:00:00,1,19.3053333333333
"paul",2024-06-07 01:00:00,1.5,19.3158333333333
"paul",2024-06-07 01:00:00,2,19.2161666666667
"paul",2024-06-07 01:00:00,2.5,17.8105833333333
"paul",2024-06-07 01:00:00,3,15.2580833333333
"paul",2024-06-07 01:00:00,3.5,12.86275
"paul",2024-06-07 01:00:00,4,10.9654166666667
"paul",2024-06-07 01:00:00,4.5,9.254725
"paul",2024-06-07 01:00:00,5,8.07758333333333
"paul",2024-06-07 01:00:00,6,6.63250833333333
"paul",2024-06-07 02:00:00,0.5,19.1834166666667
"paul",2024-06-07 02:00:00,1,19.2025833333333
"paul",2024-06-07 02:00:00,1.5,19.211
"paul",2024-06-07 02:00:00,2,19.1046666666667
"paul",2024-06-07 02:00:00,2.5,17.8524166666667
"paul",2024-06-07 02:00:00,3,15.2246666666667
"paul",2024-06-07 02:00:00,3.5,12.85925
"paul",2024-06-07 02:00:00,4,10.9345833333333
"paul",2024-06-07 02:00:00,4.5,9.285
"paul",2024-06-07 02:00:00,5,8.09835
"paul",2024-06-07 02:00:00,6,6.58548333333333
"paul",2024-06-07 03:00:00,0.5,19.0576666666667
"paul",2024-06-07 03:00:00,1,19.0839166666667
"paul",2024-06-07 03:00:00,1.5,19.0928333333333
"paul",2024-06-07 03:00:00,2,19.0171666666667
"paul",2024-06-07 03:00:00,2.5,17.912
"paul",2024-06-07 03:00:00,3,15.25775
"paul",2024-06-07 03:00:00,3.5,12.85725
"paul",2024-06-07 03:00:00,4,10.8968333333333
"paul",2024-06-07 03:00:00,4.5,9.25543333333333
"paul",2024-06-07 03:00:00,5,8.13563333333333
"paul",2024-06-07 03:00:00,6,6.58238333333333
"paul",2024-06-07 04:00:00,0.5,18.9628333333333
"paul",2024-06-07 04:00:00,1,18.9896666666667
"paul",2024-06-07 04:00:00,1.5,18.98575
"paul",2024-06-07 04:00:00,2,18.8945833333333
"paul",2024-06-07 04:00:00,2.5,17.8891666666667
"paul",2024-06-07 04:00:00,3,15.2233333333333
"paul",2024-06-07 04:00:00,3.5,12.893
"paul",2024-06-07 04:00:00,4,10.9515833333333
"paul",2024-06-07 04:00:00,4.5,9.23591666666667
"paul",2024-06-07 04:00:00,5,8.109875
"paul",2024-06-07 04:00:00,6,6.60089166666667
"paul",2024-06-07 05:00:00,0.5,18.8429166666667
"paul",2024-06-07 05:00:00,1,18.8684166666667
"paul",2024-06-07 05:00:00,1.5,18.8668333333333
"paul",2024-06-07 05:00:00,2,18.8009166666667
"paul",2024-06-07 05:00:00,2.5,18.1484166666667
"paul",2024-06-07 05:00:00,3,15.2245833333333
"paul",2024-06-07 05:00:00,3.5,12.8533333333333
"paul",2024-06-07 05:00:00,4,10.8995
"paul",2024-06-07 05:00:00,4.5,9.293225
"paul",2024-06-07 05:00:00,5,8.102225
"paul",2024-06-07 05:00:00,6,6.59033333333333
"paul",2024-06-07 06:00:00,0.5,18.7249166666667
"paul",2024-06-07 06:00:00,1,18.7533333333333
"paul",2024-06-07 06:00:00,1.5,18.7583333333333
"paul",2024-06-07 06:00:00,2,18.6900833333333
"paul",2024-06-07 06:00:00,2.5,18.2050833333333
"paul",2024-06-07 06:00:00,3,15.233
"paul",2024-06-07 06:00:00,3.5,12.8624166666667
"paul",2024-06-07 06:00:00,4,10.9463333333333
"paul",2024-06-07 06:00:00,4.5,9.2464
"paul",2024-06-07 06:00:00,5,8.09635833333333
"paul",2024-06-07 06:00:00,6,6.595025
"paul",2024-06-07 07:00:00,0.5,18.7355833333333
"paul",2024-06-07 07:00:00,1,18.7055
"paul",2024-06-07 07:00:00,1.5,18.7146666666667
"paul",2024-06-07 07:00:00,2,18.5785833333333
"paul",2024-06-07 07:00:00,2.5,18.2875
"paul",2024-06-07 07:00:00,3,15.2305833333333
"paul",2024-06-07 07:00:00,3.5,12.9026666666667
"paul",2024-06-07 07:00:00,4,10.9086666666667
"paul",2024-06-07 07:00:00,4.5,9.26998333333333
"paul",2024-06-07 07:00:00,5,8.13943333333333
"paul",2024-06-07 07:00:00,6,6.57329166666667
"paul",2024-06-07 08:00:00,0.5,18.6924166666667
"paul",2024-06-07 08:00:00,1,18.69325
"paul",2024-06-07 08:00:00,1.5,18.6738333333333
"paul",2024-06-07 08:00:00,2,18.52125
"paul",2024-06-07 08:00:00,2.5,18.2288333333333
"paul",2024-06-07 08:00:00,3,15.215
"paul",2024-06-07 08:00:00,3.5,12.8891666666667
"paul",2024-06-07 08:00:00,4,10.9398333333333
"paul",2024-06-07 08:00:00,4.5,9.26851666666667
"paul",2024-06-07 08:00:00,5,8.07621666666667
"paul",2024-06-07 08:00:00,6,6.62130833333333
"paul",2024-06-07 09:00:00,0.5,18.65125
"paul",2024-06-07 09:00:00,1,18.66825
"paul",2024-06-07 09:00:00,1.5,18.65225
"paul",2024-06-07 09:00:00,2,18.5706666666667
"paul",2024-06-07 09:00:00,2.5,18.1451666666667
"paul",2024-06-07 09:00:00,3,15.2210833333333
"paul",2024-06-07 09:00:00,3.5,12.8409166666667
"paul",2024-06-07 09:00:00,4,10.9160833333333
"paul",2024-06-07 09:00:00,4.5,9.22004166666667
"paul",2024-06-07 09:00:00,5,8.08836666666667
"paul",2024-06-07 09:00:00,6,6.582775
"paul",2024-06-07 10:00:00,0.5,18.7686666666667
"paul",2024-06-07 10:00:00,1,18.72
"paul",2024-06-07 10:00:00,1.5,18.7090833333333
"paul",2024-06-07 10:00:00,2,18.598
"paul",2024-06-07 10:00:00,2.5,18.1400833333333
"paul",2024-06-07 10:00:00,3,15.3041666666667
"paul",2024-06-07 10:00:00,3.5,12.8776666666667
"paul",2024-06-07 10:00:00,4,10.9240833333333
"paul",2024-06-07 10:00:00,4.5,9.29889166666667
"paul",2024-06-07 10:00:00,5,8.12090833333333
"paul",2024-06-07 10:00:00,6,6.60900833333333
"paul",2024-06-07 11:00:00,0.5,18.9553333333333
"paul",2024-06-07 11:00:00,1,18.83175
"paul",2024-06-07 11:00:00,1.5,18.8100833333333
"paul",2024-06-07 11:00:00,2,18.6860833333333
"paul",2024-06-07 11:00:00,2.5,18.1224166666667
"paul",2024-06-07 11:00:00,3,15.2724166666667
"paul",2024-06-07 11:00:00,3.5,12.86325
"paul",2024-06-07 11:00:00,4,10.9993333333333
"paul",2024-06-07 11:00:00,4.5,9.24333333333333
"paul",2024-06-07 11:00:00,5,8.1183
"paul",2024-06-07 11:00:00,6,6.62899166666667
"paul",2024-06-07 12:00:00,0.5,19.2126666666667
"paul",2024-06-07 12:00:00,1,19.0661666666667
"paul",2024-06-07 12:00:00,1.5,18.9363333333333
"paul",2024-06-07 12:00:00,2,18.7865
"paul",2024-06-07 12:00:00,2.5,18.2059166666667
"paul",2024-06-07 12:00:00,3,15.408
"paul",2024-06-07 12:00:00,3.5,12.8753333333333
"paul",2024-06-07 12:00:00,4,10.95075
"paul",2024-06-07 12:00:00,4.5,9.32595833333333
"paul",2024-06-07 12:00:00,5,8.15934166666667
"paul",2024-06-07 12:00:00,6,6.59704166666667
"paul",2024-06-07 13:00:00,0.5,19.51325
"paul",2024-06-07 13:00:00,1,19.22
"paul",2024-06-07 13:00:00,1.5,19.0744166666667
"paul",2024-06-07 13:00:00,2,18.701
"paul",2024-06-07 13:00:00,2.5,18.2331666666667
"paul",2024-06-07 13:00:00,3,15.2779166666667
"paul",2024-06-07 13:00:00,3.5,12.9714166666667
"paul",2024-06-07 13:00:00,4,10.962
"paul",2024-06-07 13:00:00,4.5,9.25178333333333
"paul",2024-06-07 13:00:00,5,8.11858333333333
"paul",2024-06-07 13:00:00,6,6.64729166666667
"paul",2024-06-07 14:00:00,0.5,19.7534166666667
"paul",2024-06-07 14:00:00,1,19.5653333333333
